date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:00:32	40589/40589	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2247a90072203216114841af52a436d52e%22	https://aojplus.artofjiujitsu.com/programs/submission-series-2023-competition-season-tainan-dalpra.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/submission-series-2023-competition-season-tainan-dalpraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/submission-series-2023-competition-season-tainan-dalpra)
10:00:33	101850/101850	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%225cbe5c58efcd396e4f5d1cee35529db8%22	https://aojplus.artofjiujitsu.com/programs/anaconda-choke-masterclass-rafael-mendes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/anaconda-choke-masterclass-rafael-mendesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/anaconda-choke-masterclass-rafael-mendes)
10:00:34	98834/98834	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%223a4ef5b81ec376d24fb63c81d5efc9c4%22	https://aojplus.artofjiujitsu.com/programs/on-demand-armbar-masterclass.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-armbar-masterclassec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-armbar-masterclass)
10:00:35	127716/127716	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2207b6a2b38f87165dff9091bf110124d5%22	https://aojplus.artofjiujitsu.com/programs/on-demand-passing-the-lasso-and-spider-guard.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-passing-the-lasso-and-spider-guardec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-passing-the-lasso-and-spider-guard)
10:00:36	124324/124324	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22cb5876b703df1fbdaed3be52e4d02313%22	https://aojplus.artofjiujitsu.com/programs/on-demand-finishing-the-pass-gui-mendes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-finishing-the-pass-gui-mendesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-finishing-the-pass-gui-mendes)
10:00:37	95309/95309	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22dcb80a87fbff3806c98382162f271172%22	https://aojplus.artofjiujitsu.com/programs/on-demand-game-theory-tainan-dalpra-gui-mendes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-game-theory-tainan-dalpra-gui-mendesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-game-theory-tainan-dalpra-gui-mendes)
10:00:40	213301/213301	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22edb081ca8753f5f45557070b6efa34c3%22	https://aojplus.artofjiujitsu.com/programs/on-demand-back-take-masterclass-tainan-dalpra.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-back-take-masterclass-tainan-dalpraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-back-take-masterclass-tainan-dalpra)
10:00:41	182762/182762	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%226d7819de6b162002010a1a03daae6501%22	https://aojplus.artofjiujitsu.com/programs/on-demand-longstep-masterclass-tainan-dalpra.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-longstep-masterclass-tainan-dalpraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-longstep-masterclass-tainan-dalpra)
10:00:42	215263/215263	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2296f3977b09b52dca2085ff7cf9fa802d%22	https://aojplus.artofjiujitsu.com/programs/on-demand-x-guard-masterclass-tainan-dalpra.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-x-guard-masterclass-tainan-dalpraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-x-guard-masterclass-tainan-dalpra)
10:00:43	120394/120394	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2277262ea2eaf20a06ecaf5a90665e8072%22	https://aojplus.artofjiujitsu.com/programs/on-demand-foundational-jiu-jitsu.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-foundational-jiu-jitsuec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-foundational-jiu-jitsu)
10:00:44	97607/97607	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22a5f964af9b5bc7c876f5084463c5aace%22	https://aojplus.artofjiujitsu.com/programs/on-demand-guard-pass-system.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/on-demand-guard-pass-systemec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/on-demand-guard-pass-system)
10:00:45	311/311	---MCZ	200	added ('OK')	text/html	etag:W/%229099adfaa830d977ae26923982e97d77%22	https://aojplus.artofjiujitsu.com/categories/recently-added/watched_videos	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/recently-added/watched_videos.html	(from https://aojplus.artofjiujitsu.com/categories/recently-added)
10:00:46	22706/22706	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2291db00f843fd1d550cab5864d18967ee%22	https://aojplus.artofjiujitsu.com/programs/matchbreakdown-fran-papasidero-pans.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/matchbreakdown-fran-papasidero-pansec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/matchbreakdown-fran-papasidero-pans)
10:00:47	27544/27544	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22b088c215133b01ebb5f1a3584d46da5c%22	https://aojplus.artofjiujitsu.com/programs/8am-fundamentals-attacking-submissions-from-side-control.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/8am-fundamentals-attacking-submissions-from-side-controlec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/8am-fundamentals-attacking-submissions-from-side-control)
10:00:48	76536/76536	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22a224ffc79b58c0b9c427b436fcd74e26%22	https://aojplus.artofjiujitsu.com/programs/curriculum-back-escapes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/curriculum-back-escapesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/curriculum-back-escapes)
10:00:48	34335/34335	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%229cde36d8f384a85129ca6eb11011254b%22	https://aojplus.artofjiujitsu.com/programs/basics-starter-pack-fran-papasidero.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-starter-pack-fran-papasideroec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-starter-pack-fran-papasidero)
10:00:49	9080/9080	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2217984195378ce94a561d89986a8a206e%22	https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-sequences-2-27-2024.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-sequences-2-27-2024ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-sequences-2-27-2024)
10:00:50	84678/84678	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2296f7d9adbf643df03f635ea4f866e893%22	https://aojplus.artofjiujitsu.com/programs/curriculum-studying-the-berimbolo-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/curriculum-studying-the-berimbolo-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/curriculum-studying-the-berimbolo-pablo-lavaselli)
10:00:51	22819/22819	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2275114528e56294aaacfcce71ccb693ac%22	https://aojplus.artofjiujitsu.com/programs/cross-sleeve-guard-2024-europeans-breakdown-gutemberg-periera.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/cross-sleeve-guard-2024-europeans-breakdown-gutemberg-perieraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/cross-sleeve-guard-2024-europeans-breakdown-gutemberg-periera)
10:00:53	98123/98123	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22dbbcf935b3fd97892ea904721c39fdbe%22	https://aojplus.artofjiujitsu.com/programs/escaping-submissions-nogi-curriculum-cole-abate.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/escaping-submissions-nogi-curriculum-cole-abateec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/escaping-submissions-nogi-curriculum-cole-abate)
10:00:54	30962/30962	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22f76950d1205f5aacb8ae8841f28d91f9%22	https://aojplus.artofjiujitsu.com/programs/basics-guard-retention-zach-kaina.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-guard-retention-zach-kainaec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-guard-retention-zach-kaina)
10:00:55	85039/85039	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%223c2da362ac6b577f9dee33b30a12cb1d%22	https://aojplus.artofjiujitsu.com/programs/counter-attacking-with-guard-retention-nogi-cole-abate.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/counter-attacking-with-guard-retention-nogi-cole-abateec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/counter-attacking-with-guard-retention-nogi-cole-abate)
10:00:55	9057/9057	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%224393ad61e9a4785fa01ab945808dc116%22	https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-nogi-feb-2-2024.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-nogi-feb-2-2024ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-sparring-nogi-feb-2-2024)
10:00:56	311/311	---MCZ	200	added ('OK')	text/html	etag:W/%225401c4df33b2dd8746a6e4c3bc94d906%22	https://aojplus.artofjiujitsu.com/categories/curriculum/watched_videos	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/curriculum/watched_videos.html	(from https://aojplus.artofjiujitsu.com/categories/curriculum)
10:00:57	27125/27125	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2296428c82c11733ad33bd0b80cab18167%22	https://aojplus.artofjiujitsu.com/programs/sweeps-from-de-la-riva-with-pants-and-sleeve-curriculum-jessa-khan.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/sweeps-from-de-la-riva-with-pants-and-sleeve-curriculum-jessa-khanec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/sweeps-from-de-la-riva-with-pants-and-sleeve-curriculum-jessa-khan)
10:00:58	71012/71012	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22deaf18ad76196d5846552c3d9bd9e61b%22	https://aojplus.artofjiujitsu.com/programs/guard-pass-sequences-pablo-lavaselli-curriculum.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/guard-pass-sequences-pablo-lavaselli-curriculumec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/guard-pass-sequences-pablo-lavaselli-curriculum)
10:01:00	86124/86124	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%226360bdb88a68b015385fe88b6d091a6d%22	https://aojplus.artofjiujitsu.com/programs/passing-the-seated-guard-position-curriculum-cole-abate.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/passing-the-seated-guard-position-curriculum-cole-abateec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/passing-the-seated-guard-position-curriculum-cole-abate)
10:01:03	74542/74542	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%227ceceb1c2f2fea025e27342035714dd2%22	https://aojplus.artofjiujitsu.com/programs/same-side-collar-and-elbow-guard-study-tainan-dalpra.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/same-side-collar-and-elbow-guard-study-tainan-dalpraec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/same-side-collar-and-elbow-guard-study-tainan-dalpra)
10:01:06	91196/91196	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22f74443031aef36c0a7b6c1081e5ffec2%22	https://aojplus.artofjiujitsu.com/programs/curriculum-studying-the-mount-position-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/curriculum-studying-the-mount-position-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/curriculum-studying-the-mount-position-pablo-lavaselli)
10:01:08	66359/66359	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22e059a4aea4331b9052660de6706ade2d%22	https://aojplus.artofjiujitsu.com/programs/curriculum-hybrid-guard-study-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/curriculum-hybrid-guard-study-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/curriculum-hybrid-guard-study-pablo-lavaselli)
10:01:09	71087/71087	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2244a20f0f8d958c1fb8566846e49038d2%22	https://aojplus.artofjiujitsu.com/programs/achieving-the-half-guard-position-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/achieving-the-half-guard-position-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/achieving-the-half-guard-position-pablo-lavaselli)
10:01:10	311/311	---MCZ	200	added ('OK')	text/html	etag:W/%22f36d30c72c26f9531346beccbc03282d%22	https://aojplus.artofjiujitsu.com/categories/originals/watched_videos	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/originals/watched_videos.html	(from https://aojplus.artofjiujitsu.com/categories/originals)
10:01:10	8695/8695	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%220dde751eabc1abece734bc9511f34f6b%22	https://aojplus.artofjiujitsu.com/programs/building-aoj-02.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/building-aoj-02ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/building-aoj-02)
10:01:12	129221/129221	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22bcddf1c4bfd0c4528f8e26ff72d1b598%22	https://aojplus.artofjiujitsu.com/programs/2023-competition-season.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/2023-competition-seasonec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/2023-competition-season)
10:01:13	14460/14460	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2270f48a5ea50032f1e0f870e18c6c0f85%22	https://aojplus.artofjiujitsu.com/programs/the-rematch-dalpra-x-bahiense.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/the-rematch-dalpra-x-bahienseec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/the-rematch-dalpra-x-bahiense)
10:01:14	73036/73036	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22442587ae26e61a132a8c9eb0236ec2a6%22	https://aojplus.artofjiujitsu.com/programs/one-on-one.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/one-on-oneec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/one-on-one)
10:01:16	134217/134217	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%226b8513fa33916e9bf2a09e04c0755ffd%22	https://aojplus.artofjiujitsu.com/programs/2022-competition-season.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/2022-competition-seasonec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/2022-competition-season)
10:01:17	111135/111135	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22e4ea9b7ab42458041e2a0046fd1f6407%22	https://aojplus.artofjiujitsu.com/programs/2021-competition-season.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/2021-competition-seasonec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/2021-competition-season)
10:01:18	13968/13968	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2208c9ff28207dfa502d7aa232d95d02c2%22	https://aojplus.artofjiujitsu.com/programs/2020-competition-season.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/2020-competition-seasonec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/2020-competition-season)
10:01:18	311/311	---MCZ	200	added ('OK')	text/html	etag:W/%22ed3cecb57dadacf5e056ac26b0d5bfc4%22	https://aojplus.artofjiujitsu.com/categories/technique/watched_videos	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/technique/watched_videos.html	(from https://aojplus.artofjiujitsu.com/categories/technique)
10:01:19	9053/9053	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%221703dc5523dc92c1d0ba91bba638589d%22	https://aojplus.artofjiujitsu.com/programs/details-for-straight-ankle-lock-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/details-for-straight-ankle-lock-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/details-for-straight-ankle-lock-pablo-lavaselli)
10:01:20	9118/9118	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%2236acf2c8993c4d1aab1da1b88a107666%22	https://aojplus.artofjiujitsu.com/programs/leg-trap-guard-pass-options-stacking-pablo-lavaselli.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/leg-trap-guard-pass-options-stacking-pablo-lavaselliec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/leg-trap-guard-pass-options-stacking-pablo-lavaselli)
10:01:21	9123/9123	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22ffb7190bd63be2d093a8f33050e5a8cb%22	https://aojplus.artofjiujitsu.com/programs/gui-mendes-private-lesson-with-ace-mendes-10-27-2023.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/gui-mendes-private-lesson-with-ace-mendes-10-27-2023ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/gui-mendes-private-lesson-with-ace-mendes-10-27-2023)
10:01:22	9202/9202	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22bfd595526de16bb39be878c725fdcb17%22	https://aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-a-submission-part-02.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-a-submission-part-02ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-a-submission-part-02)
10:01:24	9185/9185	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22cfd98b73b6894ff2de5b029fa3e919ec%22	https://aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-submission-part-01.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-submission-part-01ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/sequencing-techniques-together-to-achieve-submission-part-01)
10:01:25	9562/9562	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22e8493c076e7a4d6053e39e0311b2dbc7%22	https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-gui-mendes-seminar-for-oc-sheriffs.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/tainan-dalpra-gui-mendes-seminar-for-oc-sheriffsec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/tainan-dalpra-gui-mendes-seminar-for-oc-sheriffs)
10:01:26	9095/9095	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%228fd954afdb0d4e7193756dddf61fd3bc%22	https://aojplus.artofjiujitsu.com/programs/part-02-chaining-techniques-together-gui-mendes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/part-02-chaining-techniques-together-gui-mendesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/part-02-chaining-techniques-together-gui-mendes)
10:01:26	9074/9074	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22233d88d1fd8905beb4bec33f3ec79306%22	https://aojplus.artofjiujitsu.com/programs/part-01-chaining-techniques-together-gui-mendes.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/part-01-chaining-techniques-together-gui-mendesec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/part-01-chaining-techniques-together-gui-mendes)
10:01:28	311/311	---MCZ	200	added ('OK')	text/html	etag:W/%2238c1294707b5eaf2b5fc69f5e76e4805%22	https://aojplus.artofjiujitsu.com/categories/category-xoeIp4q9qz8/watched_videos	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/category-xoeIp4q9qz8/watched_videos.html	(from https://aojplus.artofjiujitsu.com/categories/category-xoeIp4q9qz8)
10:01:29	26846/26846	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%223aad0cd3792563b521f33bcc18863ff2%22	https://aojplus.artofjiujitsu.com/programs/basics-front-headlock-volume-02.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-front-headlock-volume-02ec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-front-headlock-volume-02)
10:01:30	31003/31003	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%227d3765427d98dc2a45848200da36e248%22	https://aojplus.artofjiujitsu.com/programs/basics-butterfly-guard-fran-papasidero.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-butterfly-guard-fran-papasideroec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-butterfly-guard-fran-papasidero)
10:01:31	26852/26852	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%226164d4bc0b8c633d2ef511868a9a01e1%22	https://aojplus.artofjiujitsu.com/programs/basics-open-guard-curriculum-zach-kaina.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-open-guard-curriculum-zach-kainaec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-open-guard-curriculum-zach-kaina)
10:01:32	31204/31204	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%225f44b7fe8e16b22f3152538abe2499fc%22	https://aojplus.artofjiujitsu.com/programs/basics-escaping-the-back-control-fran-papasidero.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-escaping-the-back-control-fran-papasideroec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-escaping-the-back-control-fran-papasidero)
10:01:33	34849/34849	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%228e56fd488abf01e442a836654edb2094%22	https://aojplus.artofjiujitsu.com/programs/basics-takedowns-from-the-back-basics-fran-papasidero.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-takedowns-from-the-back-basics-fran-papasideroec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-takedowns-from-the-back-basics-fran-papasidero)
10:01:34	30677/30677	---M--	200	added ('OK')	text/vnd.turbo-stream.html	etag:W/%22c3eef0962b9bc992a713a457e11a6e79%22	https://aojplus.artofjiujitsu.com/programs/basics-the-triangle-choke-fran-papasidero.turbo_stream?playlist_position=thumbnails&preview=false	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/basics-the-triangle-choke-fran-papasideroec3b.turbo_stream	(from https://aojplus.artofjiujitsu.com/programs/basics-the-triangle-choke-fran-papasidero)
